roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,f1_mean,f1_std,far_mean,far_std,n_folds,dataset,detector,fs_hz,label
0.4969846107949234,0.04222607084049122,0.8474185275840987,0.020220451612021104,0.029726502307280224,0.02435591514047774,0.024836601307189544,0.03172123764018236,5,mafaulda,mahalanobis,60.0,vertical_misalignment
0.5126792555131654,0.05199862412940855,0.8026544309474207,0.03528518406365353,0.08616554045894737,0.05130253950550868,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,horizontal_misalignment
0.8111100608244646,0.046661389680935944,0.9648446884251708,0.013802544994548993,0.6257894105249099,0.05915005000074261,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,imbalance
0.7890348238060656,0.0274862326684269,0.9180002395013831,0.020078477390395307,0.623497037884381,0.06652962724855147,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,overhang_ball_fault
0.7989823806687767,0.08998482713614178,0.9352982941491625,0.03614019897675859,0.6150799527540637,0.04188244167775723,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,overhang_cage_fault
0.8185566334865187,0.04854893677940303,0.9449947717132924,0.021331489433308388,0.6304310889673845,0.05997064211883752,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,overhang_outer_race
0.6160256395532302,0.05481710252203643,0.8620883762887758,0.03248680992284328,0.30521595458118245,0.07257838621564199,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,underhang_ball_fault
0.6696543511276711,0.05279862035248549,0.8898614377158657,0.0222475306592374,0.4078367785792336,0.08407187229789662,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,underhang_cage_fault
0.6966788010617307,0.07974964080213623,0.8960807837170293,0.04517983651205056,0.41996439870862,0.06459885036910233,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,underhang_outer_race
0.5487046407119582,0.0737442914462197,0.8756016239414478,0.02854554484247856,0.09254656027983879,0.03275211524306323,0.056732026143790845,0.07619833105186702,5,mafaulda,ocsvm,60.0,vertical_misalignment
0.7156643032446341,0.1588123393496068,0.8825727493164397,0.07348282851329471,0.3549557632869717,0.1774959204486115,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,48000.0,ball
0.7451142113304275,0.08375868303229649,0.8993802448093463,0.03934689692469422,0.3550104237097138,0.09699552982657261,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,48000.0,inner_race
0.765253225705184,0.05515668870089116,0.9564971352462285,0.017536147273129063,0.44727252718425453,0.05471320479758377,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,48000.0,outer_race
0.7953993828901462,0.16144061939402043,0.9221866109072994,0.08060056089459504,0.842308584261412,0.07212135400982547,0.23449920508744038,0.33125765472334134,4,cwru_48k,ocsvm,48000.0,ball
0.8649323470468144,0.07254514138573577,0.9498048089108128,0.027833606008752437,0.8714640669715692,0.06112115803569525,0.23449920508744038,0.33125765472334134,4,cwru_48k,ocsvm,48000.0,inner_race
0.8281599800317607,0.04166636166392313,0.9714188694080557,0.012069484537033374,0.8614716909776241,0.03117248747124318,0.23449920508744038,0.33125765472334134,4,cwru_48k,ocsvm,48000.0,outer_race
0.7155425598796477,0.15894343634099223,0.8825101471914634,0.07355320777223852,0.3549557632869717,0.1774959204486115,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,4000.0,ball
0.7457002930969545,0.0835875747386421,0.8994622728068565,0.03937936702651089,0.34960892865304627,0.08990053068209662,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,4000.0,inner_race
0.7649767624587477,0.05506977402189986,0.9563942687528633,0.017537103046458946,0.4446419574013819,0.0523624329144767,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,4000.0,outer_race
0.795849994723682,0.16115788527918332,0.9223504401716502,0.0804728121854449,0.8398676985660605,0.07039886927382916,0.24801271860095392,0.31862940658048,4,cwru_48k,ocsvm,4000.0,ball
0.8641429137255846,0.07144099794982692,0.9493945277517643,0.02739807093228432,0.8677344542494791,0.06101638815864991,0.24801271860095392,0.31862940658048,4,cwru_48k,ocsvm,4000.0,inner_race
0.827806500579494,0.04221488621003742,0.9713273804912492,0.012241243580299663,0.8605139512070323,0.030242558275246554,0.24801271860095392,0.31862940658048,4,cwru_48k,ocsvm,4000.0,outer_race
0.7158395601766478,0.15919001292321494,0.8827187022217982,0.07348316772655773,0.3549557632869717,0.1774959204486115,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,2000.0,ball
0.7439611661094172,0.08364480132368896,0.8987661982928955,0.03910395615162919,0.34960892865304627,0.08990053068209662,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,2000.0,inner_race
0.7644351299325814,0.05483286250507856,0.9562938419932423,0.01753747691240038,0.4418982750909126,0.049324866621439485,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,2000.0,outer_race
0.7970310667471374,0.16177879944489928,0.9227359451861854,0.08070284777039329,0.8430879000646443,0.07003021836266267,0.23330683624801274,0.3207624031986942,4,cwru_48k,ocsvm,2000.0,ball
0.8613039747280606,0.07027053042316332,0.9484002640827626,0.027072574056508435,0.8673135788286037,0.06064068266579638,0.23330683624801274,0.3207624031986942,4,cwru_48k,ocsvm,2000.0,inner_race
0.8270013166352074,0.043229634490337066,0.9710413619290589,0.012658934148367164,0.8604276390792702,0.03297909844930833,0.23330683624801274,0.3207624031986942,4,cwru_48k,ocsvm,2000.0,outer_race
0.7157929757741666,0.1609461248817334,0.8826357661130684,0.07424374412336948,0.36187625049747313,0.18552290277617434,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,1000.0,ball
0.7437753146715786,0.08127882222919977,0.8985792296169239,0.038321772465516435,0.34960892865304627,0.08990053068209662,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,1000.0,inner_race
0.7627645350244617,0.05721178784103192,0.9557331748755231,0.018045506500432774,0.4377070986203244,0.045578103298028964,0.006756756756756757,0.013513513513513514,4,cwru_48k,mahalanobis,1000.0,outer_race
0.8017480837349173,0.16301033784471455,0.9241313473340882,0.08146774422929767,0.8470933918302339,0.07103953075422295,0.21979332273449922,0.33251392854190176,4,cwru_48k,ocsvm,1000.0,ball
0.8570216154675614,0.06838549194787698,0.9466816631373144,0.02662085577734354,0.8672273298438785,0.05803825133935807,0.21979332273449922,0.33251392854190176,4,cwru_48k,ocsvm,1000.0,inner_race
0.8235733695668531,0.043286764197212356,0.9701117644225008,0.01321929719733444,0.8572683484278879,0.038643711845383316,0.21979332273449922,0.33251392854190176,4,cwru_48k,ocsvm,1000.0,outer_race
0.6977100304369164,0.15020431772037965,0.8769652349185969,0.07222093316168796,0.3740879572390194,0.19245409260606508,0.02821939586645469,0.03264307563054593,4,cwru_48k,mahalanobis,480.0,ball
0.7418271404757892,0.07966178628620081,0.8970899402150311,0.03805386144700851,0.3832603919807697,0.09965013807362748,0.02821939586645469,0.03264307563054593,4,cwru_48k,mahalanobis,480.0,inner_race
0.7545881278829756,0.04752115097714357,0.9550113018154798,0.01681932533270747,0.45410757837443055,0.04150115990016274,0.02821939586645469,0.03264307563054593,4,cwru_48k,mahalanobis,480.0,outer_race
0.7976788419364383,0.1763144161936423,0.9227040160724325,0.08624101968393467,0.8542835969425565,0.07037601719181658,0.21979332273449922,0.33251392854190176,4,cwru_48k,ocsvm,480.0,ball
0.8430406993105721,0.07371189613440686,0.9412452394771738,0.02822523869900853,0.8619808916944744,0.053025969620103405,0.21979332273449922,0.33251392854190176,4,cwru_48k,ocsvm,480.0,inner_race
0.8160365143546832,0.05745348236009952,0.9685161080997069,0.016255087711603382,0.8563916475681181,0.03631946531886813,0.21979332273449922,0.33251392854190176,4,cwru_48k,ocsvm,480.0,outer_race
0.647841727125858,0.2768975380971776,0.8490521981740329,0.1475513615779317,0.4283206787486055,0.11540406304874834,0.11486486486486487,0.22972972972972977,4,cwru_48k,mahalanobis,240.0,ball
0.6632714915206966,0.1818602178749491,0.8597645376654304,0.08894885561454319,0.4455570086422929,0.15757612987195593,0.11486486486486487,0.22972972972972977,4,cwru_48k,mahalanobis,240.0,inner_race
0.7227578070014562,0.2073142671678442,0.9436615296128326,0.053467640929960904,0.5298661611639166,0.04146729366767815,0.11486486486486487,0.22972972972972977,4,cwru_48k,mahalanobis,240.0,outer_race
0.7430249498981445,0.2311685927740924,0.8941803701918787,0.1292004750682527,0.8340295084114668,0.087594688219885,0.29650238473767887,0.38222318810851813,4,cwru_48k,ocsvm,240.0,ball
0.8032272940361176,0.15083818180660452,0.9177931862586459,0.06607006128542933,0.8596342056091668,0.08835860998547872,0.29650238473767887,0.38222318810851813,4,cwru_48k,ocsvm,240.0,inner_race
0.7730822475404519,0.14412554367126765,0.9586723271511071,0.03804132644521956,0.8539276708399604,0.013197437319101514,0.29650238473767887,0.38222318810851813,4,cwru_48k,ocsvm,240.0,outer_race
0.7032231515146493,0.10992346622539627,0.8776641802124526,0.06730063069873633,0.3152455062156501,0.15453757673340915,0.013513513513513514,0.02702702702702703,4,cwru_48k,mahalanobis,120.0,ball
0.7165497660827551,0.10233387504757432,0.8805694553128094,0.05766481407155121,0.30547848500504554,0.19066299243576929,0.013513513513513514,0.02702702702702703,4,cwru_48k,mahalanobis,120.0,inner_race
0.7338479647110523,0.05638151166028626,0.9502459165879847,0.02053373606497373,0.4394646906461722,0.042347223307901145,0.013513513513513514,0.02702702702702703,4,cwru_48k,mahalanobis,120.0,outer_race
0.7221698576968512,0.12540652634113536,0.8975540947995748,0.06615516928889303,0.7108968912516087,0.13241238378554546,0.16017488076311606,0.1608809545032747,4,cwru_48k,ocsvm,120.0,ball
0.737170840410109,0.1446179995327259,0.8928484813793836,0.0654664804041706,0.7315877000108337,0.1640591658221846,0.16017488076311606,0.1608809545032747,4,cwru_48k,ocsvm,120.0,inner_race
0.7132780047897601,0.047464708686477564,0.948975588370691,0.019450719804667657,0.7378577161858896,0.0654909743912429,0.16017488076311606,0.1608809545032747,4,cwru_48k,ocsvm,120.0,outer_race
0.6156684162965093,0.09656146167131167,0.8395137279202108,0.0668846490859271,0.2816923128219662,0.08924093760949121,0.048489666136724965,0.06407475184564712,4,cwru_48k,mahalanobis,60.0,ball
0.5789426532369069,0.029085189779716164,0.8077239793330271,0.03336626763683369,0.20135525148710326,0.10830565094380441,0.048489666136724965,0.06407475184564712,4,cwru_48k,mahalanobis,60.0,inner_race
0.6420209693561324,0.08216370174870621,0.9240141953706291,0.03500046198719352,0.3357650381746767,0.12875772150477535,0.048489666136724965,0.06407475184564712,4,cwru_48k,mahalanobis,60.0,outer_race
0.6067520329763102,0.09856360200156558,0.8461717550302084,0.06835792453031257,0.6014330193383512,0.11156168670776087,0.20310015898251194,0.23851748406936202,4,cwru_48k,ocsvm,60.0,ball
0.562301331011847,0.04820632019404004,0.808922669797657,0.0422640724187076,0.5124039237415214,0.08202565797929777,0.20310015898251194,0.23851748406936202,4,cwru_48k,ocsvm,60.0,inner_race
0.625679720096825,0.0811954780206105,0.9247434165386377,0.03489646102457463,0.6198339647323927,0.12210426883963521,0.20310015898251194,0.23851748406936202,4,cwru_48k,ocsvm,60.0,outer_race
